CODIGO DA CONTA,DESCRICAO DA CONTA,DATA,VALOR
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2016-06-30 00:00:00,85867.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2016-09-30 00:00:00,124016.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2016-12-31 00:00:00,168060.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2017-03-31 00:00:00,44221.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2017-06-30 00:00:00,88276.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2017-09-30 00:00:00,143734.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2017-12-31 00:00:00,193361.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2018-03-31 00:00:00,43141.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2018-06-30 00:00:00,95805.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2018-09-30 00:00:00,162898.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2018-12-31 00:00:00,225299.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2019-03-31 00:00:00,50997.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2019-06-30 00:00:00,115471.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2019-09-30 00:00:00,188626.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2019-12-31 00:00:00,282231.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2020-03-31 00:00:00,76749.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2020-06-30 00:00:00,165450.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2020-09-30 00:00:00,281048.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2020-12-31 00:00:00,406706.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2021-03-31 00:00:00,135762.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2021-06-30 00:00:00,320750.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2021-09-30 00:00:00,444619.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2021-12-31 00:00:00,538705.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2022-03-31 00:00:00,146222.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2022-06-30 00:00:00,262085.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2022-09-30 00:00:00,438436.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2022-12-31 00:00:00,569352.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2023-03-31 00:00:00,162899.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2023-06-30 00:00:00,327074.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2023-09-30 00:00:00,487741.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2023-12-31 00:00:00,737547.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2024-03-31 00:00:00,165674.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2024-03-31 00:00:00.1,165674.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2024-06-30 00:00:00,339212.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2024-09-30 00:00:00,541850.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2024-12-31 00:00:00,712757.0
6.01.01.03,PARTICIPACAO NOS RESULTADOS DOS COLABORADORES,2025-03-31 00:00:00,178793.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2010-03-31 00:00:00,0.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2010-06-30 00:00:00,0.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2010-09-30 00:00:00,0.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2010-12-31 00:00:00,0.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2011-03-31 00:00:00,0.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2011-06-30 00:00:00,0.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2011-09-30 00:00:00,0.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2011-12-31 00:00:00,239.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2012-03-31 00:00:00,92.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2012-06-30 00:00:00,230.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2012-09-30 00:00:00,360.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2012-12-31 00:00:00,519.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2013-03-31 00:00:00,158.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2013-06-30 00:00:00,246.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2013-09-30 00:00:00,551.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2013-12-31 00:00:00,567.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2014-03-31 00:00:00,220.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2014-06-30 00:00:00,248.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2014-09-30 00:00:00,675.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2014-12-31 00:00:00,919.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2015-03-31 00:00:00,242.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2015-06-30 00:00:00,426.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2015-09-30 00:00:00,601.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2015-12-31 00:00:00,1215.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2016-03-31 00:00:00,339.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2016-06-30 00:00:00,730.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2016-09-30 00:00:00,1110.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2016-12-31 00:00:00,1469.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2017-03-31 00:00:00,782.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2017-06-30 00:00:00,1706.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2017-09-30 00:00:00,2598.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2017-12-31 00:00:00,3464.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2018-03-31 00:00:00,1250.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2018-06-30 00:00:00,2801.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2018-09-30 00:00:00,4329.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2018-12-31 00:00:00,6067.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2019-03-31 00:00:00,2174.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2019-06-30 00:00:00,3684.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2019-09-30 00:00:00,5316.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2019-12-31 00:00:00,6940.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2020-03-31 00:00:00,3367.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2020-06-30 00:00:00,5644.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2020-09-30 00:00:00,7873.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2020-12-31 00:00:00,12118.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2021-03-31 00:00:00,4424.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2021-06-30 00:00:00,6463.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2021-09-30 00:00:00,8846.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2021-12-31 00:00:00,10712.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2022-03-31 00:00:00,5055.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2022-06-30 00:00:00,8382.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2022-09-30 00:00:00,8175.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2022-12-31 00:00:00,12035.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2023-03-31 00:00:00,4506.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2023-06-30 00:00:00,6875.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2023-09-30 00:00:00,8405.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2023-12-31 00:00:00,10908.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2024-03-31 00:00:00,21099.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2024-03-31 00:00:00.1,21099.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2024-06-30 00:00:00,18053.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2024-09-30 00:00:00,21967.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2024-12-31 00:00:00,25618.0
6.01.01.04,DESPESAS COM PLANO DE OPCOES DE COMPRA DE ACOES,2025-03-31 00:00:00,4397.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2010-03-31 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2010-06-30 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2010-09-30 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2010-12-31 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2011-03-31 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2011-06-30 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2011-09-30 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2011-12-31 00:00:00,-185.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2012-03-31 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2012-06-30 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2012-09-30 00:00:00,0.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2012-12-31 00:00:00,5044.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2013-03-31 00:00:00,106.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2013-06-30 00:00:00,2087.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2013-09-30 00:00:00,1593.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2013-12-31 00:00:00,9783.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2014-03-31 00:00:00,2639.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2014-06-30 00:00:00,2955.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2014-09-30 00:00:00,4784.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2014-12-31 00:00:00,11723.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2015-03-31 00:00:00,3265.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2015-06-30 00:00:00,7787.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2015-09-30 00:00:00,18489.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2015-12-31 00:00:00,16203.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2016-03-31 00:00:00,-10485.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2016-06-30 00:00:00,-11531.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2016-09-30 00:00:00,-7353.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2016-12-31 00:00:00,-5896.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2017-03-31 00:00:00,-2114.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2017-06-30 00:00:00,-2446.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2017-09-30 00:00:00,-3411.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2017-12-31 00:00:00,-6031.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2018-03-31 00:00:00,8254.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2018-06-30 00:00:00,2311.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2018-09-30 00:00:00,5834.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2018-12-31 00:00:00,6824.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2019-03-31 00:00:00,1260.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2019-06-30 00:00:00,5212.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2019-09-30 00:00:00,5251.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2019-12-31 00:00:00,2722.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2020-03-31 00:00:00,10961.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2020-06-30 00:00:00,17668.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2020-09-30 00:00:00,16072.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2020-12-31 00:00:00,8064.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2021-03-31 00:00:00,-3221.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2021-06-30 00:00:00,-8349.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2021-09-30 00:00:00,-11409.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2021-12-31 00:00:00,-21684.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2022-03-31 00:00:00,-1584.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2022-06-30 00:00:00,-6270.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2022-09-30 00:00:00,-2337.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2022-12-31 00:00:00,-8472.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2023-03-31 00:00:00,444.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2023-06-30 00:00:00,2060.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2023-09-30 00:00:00,16685.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2023-12-31 00:00:00,17939.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2024-03-31 00:00:00,8700.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2024-03-31 00:00:00.1,8700.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2024-06-30 00:00:00,6344.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2024-09-30 00:00:00,7688.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2024-12-31 00:00:00,22896.0
6.01.01.05,PROVISAO PARA RISCO DE CREDITO,2025-03-31 00:00:00,10335.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2010-03-31 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2010-06-30 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2010-09-30 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2010-12-31 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2011-03-31 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2011-06-30 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2011-09-30 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2011-12-31 00:00:00,12054.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2012-03-31 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2012-06-30 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2012-09-30 00:00:00,0.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2012-12-31 00:00:00,36297.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2013-03-31 00:00:00,-3344.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2013-06-30 00:00:00,19539.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2013-09-30 00:00:00,38755.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2013-12-31 00:00:00,28721.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2014-03-31 00:00:00,4431.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2014-06-30 00:00:00,7730.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2014-09-30 00:00:00,9503.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2014-12-31 00:00:00,23515.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2015-03-31 00:00:00,13306.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2015-06-30 00:00:00,33612.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2015-09-30 00:00:00,70664.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2015-12-31 00:00:00,81119.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2016-03-31 00:00:00,12622.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2016-06-30 00:00:00,35965.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2016-09-30 00:00:00,64704.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2016-12-31 00:00:00,94434.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2017-03-31 00:00:00,25768.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2017-06-30 00:00:00,53727.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2017-09-30 00:00:00,68561.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2017-12-31 00:00:00,72559.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2018-03-31 00:00:00,21220.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2018-06-30 00:00:00,34680.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2018-09-30 00:00:00,51375.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2018-12-31 00:00:00,40676.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2019-03-31 00:00:00,7368.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2019-06-30 00:00:00,-5437.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2019-09-30 00:00:00,12496.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2019-12-31 00:00:00,3941.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2020-03-31 00:00:00,-8241.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2020-06-30 00:00:00,-2696.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2020-09-30 00:00:00,22414.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2020-12-31 00:00:00,61127.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2021-03-31 00:00:00,4447.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2021-06-30 00:00:00,753.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2021-09-30 00:00:00,8371.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2021-12-31 00:00:00,30466.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2022-03-31 00:00:00,14196.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2022-06-30 00:00:00,17465.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2022-09-30 00:00:00,38078.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2022-12-31 00:00:00,72362.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2023-03-31 00:00:00,36432.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2023-06-30 00:00:00,78747.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2023-09-30 00:00:00,98885.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2023-12-31 00:00:00,154489.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2024-03-31 00:00:00,-7023.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2024-03-31 00:00:00.1,-7023.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2024-06-30 00:00:00,-28214.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2024-09-30 00:00:00,-43679.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2024-12-31 00:00:00,-101022.0
6.01.01.06,"PROVISAO DE PASSIVOS TRIBUTARIOS, CIVEIS E TRABALHISTAS",2025-03-31 00:00:00,477.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2010-03-31 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2010-06-30 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2010-09-30 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2010-12-31 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2011-03-31 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2011-06-30 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2011-09-30 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2011-12-31 00:00:00,6075.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2012-03-31 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2012-06-30 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2012-09-30 00:00:00,0.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2012-12-31 00:00:00,958.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2013-03-31 00:00:00,147.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2013-06-30 00:00:00,2983.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2013-09-30 00:00:00,3049.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2013-12-31 00:00:00,6394.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2014-03-31 00:00:00,1527.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2014-06-30 00:00:00,245.0
6.01.01.07,PROVISAO PARA PERDAS NOS ESTOQUES,2014-09-30 00:00:00,5184.0
